,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5Scores,avgLast5ScoresAgainst,avgLast5Bps,avgLast5BpsAgainst,avgLast5Tries,avgLast5Conversions,avgLast5Penalties,avgLast5DropGoals,avgLast5TriesAgainst,avgLast5ConversionsAgainst,avgLast5PenaltiesAgainst,avgLast5DropGoalsAgainst,targetCode,wonLastTeam1,wonLastTeam2
1011,2018-03-04,Bath,Harlequins,Twickenham Stoop,JP Doyle,L,Sun,Mar,2017-18,29.8,25.2,0.6,0.6,3.6,2.6,2.2,0.0,3.0,1.8,2.2,0.0,0,1.0,0
1009,2018-03-04,Saracens,Exeter,Sandy Park,Matthew Carley,L,Sun,Mar,2017-18,28.4,16.0,0.4,0.4,3.4,2.2,2.2,0.0,2.0,1.6,0.8,0.0,0,0.0,1
1016,2018-03-23,Bath,Exeter,Recreation Ground,Wayne Barnes,L,Fri,Mar,2017-18,25.6,23.0,0.2,0.4,3.0,2.0,2.2,0.0,2.4,1.6,2.6,0.0,0,0.0,1
1017,2018-03-23,Exeter,Bath,Recreation Ground,Wayne Barnes,W,Fri,Mar,2017-18,17.4,17.8,0.6,0.2,2.2,1.0,1.2,0.0,1.8,1.4,2.0,0.0,1,1.0,0
1024,2018-03-24,Newcastle,Northampton,St James' Park,JP Doyle,W,Sat,Mar,2017-18,21.8,17.4,0.4,0.4,2.6,2.0,1.6,0.0,2.6,0.8,0.8,0.0,1,1.0,0
1020,2018-03-24,Sale,Worcester,AJ Bell Stadium,Andrew Jackson,W,Sat,Mar,2017-18,22.4,21.8,0.4,0.6,2.2,1.8,2.6,0.0,2.2,1.8,2.4,0.0,1,1.0,0
1018,2018-03-24,London Irish,Gloucester,Madejski Stadium,Matthew Carley,L,Sat,Mar,2017-18,15.8,18.0,0.4,0.0,1.4,0.8,2.4,0.0,2.0,1.6,1.4,0.2,0,0.0,0
1021,2018-03-24,Worcester,Sale,AJ Bell Stadium,Andrew Jackson,L,Sat,Mar,2017-18,14.0,24.4,0.0,0.6,1.4,0.8,1.8,0.0,3.0,2.0,1.8,0.0,0,0.0,1
1022,2018-03-24,Saracens,Harlequins,London Stadium,Tom Foley,W,Sat,Mar,2017-18,21.6,14.6,0.2,0.2,2.6,1.4,1.8,0.0,1.6,0.8,1.4,0.0,1,0.0,1
1023,2018-03-24,Harlequins,Saracens,London Stadium,Tom Foley,L,Sat,Mar,2017-18,19.8,28.0,0.4,0.4,2.6,1.6,1.2,0.0,3.4,2.8,1.8,0.0,0,1.0,0
1019,2018-03-24,Gloucester,London Irish,Madejski Stadium,Matthew Carley,W,Sat,Mar,2017-18,20.6,22.0,0.6,0.2,3.0,1.4,0.8,0.0,2.6,1.6,1.8,0.0,1,0.0,0
1025,2018-03-24,Northampton,Newcastle,St James' Park,JP Doyle,L,Sat,Mar,2017-18,22.2,26.6,0.2,0.6,2.4,1.6,2.0,0.2,3.2,2.2,1.8,0.0,0,0.0,1
1026,2018-03-25,Leicester,Wasps,Welford Road,Luke Pearce,W,Sun,Mar,2017-18,26.2,16.4,0.6,0.2,3.4,2.8,1.2,0.0,2.2,1.2,1.0,0.0,1,1.0,1
1027,2018-03-25,Wasps,Leicester,Welford Road,Luke Pearce,L,Sun,Mar,2017-18,24.2,21.6,0.2,0.4,3.0,2.0,1.6,0.0,2.8,1.4,1.6,0.0,0,1.0,1
1028,2018-04-06,Sale,Wasps,AJ Bell Stadium,JP Doyle,W,Fri,Apr,2017-18,28.0,21.0,0.6,0.2,3.2,2.4,2.4,0.0,2.0,1.6,2.6,0.0,1,1.0,0
1029,2018-04-06,Wasps,Sale,AJ Bell Stadium,JP Doyle,L,Fri,Apr,2017-18,24.2,17.2,0.4,0.2,3.0,2.2,1.6,0.0,2.0,1.2,1.6,0.0,0,0.0,1
1033,2018-04-07,Saracens,Northampton,Franklin's Gardens,Craig Maxwell-Keys,W,Sat,Apr,2017-18,18.8,13.8,0.0,0.2,2.0,1.2,2.0,0.0,1.4,0.8,1.6,0.0,1,1.0,0
1037,2018-04-07,Newcastle,Worcester,Sixways,Christophe Ridley,L,Sat,Apr,2017-18,21.2,17.8,0.4,0.6,2.2,1.8,2.2,0.0,2.6,1.0,0.8,0.0,0,1.0,0
1032,2018-04-07,Northampton,Saracens,Franklin's Gardens,Craig Maxwell-Keys,L,Sat,Apr,2017-18,22.2,27.8,0.4,0.4,2.4,1.8,2.0,0.2,2.8,2.2,3.0,0.0,0,0.0,1
1030,2018-04-07,Bath,Leicester,Twickenham Stadium,Wayne Barnes,L,Sat,Apr,2017-18,20.0,22.0,0.2,0.4,2.2,1.2,2.2,0.0,2.2,1.6,2.6,0.0,0,0.0,1
1036,2018-04-07,Worcester,Newcastle,Sixways,Christophe Ridley,W,Sat,Apr,2017-18,14.0,26.8,0.0,0.6,1.4,0.8,1.8,0.0,3.4,2.2,1.8,0.0,1,0.0,1
1035,2018-04-07,London Irish,Harlequins,Twickenham Stoop,Ian Tempest,W,Sat,Apr,2017-18,18.6,20.8,0.6,0.2,1.8,1.2,2.4,0.0,2.4,2.0,1.4,0.2,1,0.0,0
1031,2018-04-07,Leicester,Bath,Twickenham Stadium,Wayne Barnes,W,Sat,Apr,2017-18,25.6,16.4,0.6,0.2,3.0,2.6,1.8,0.0,2.2,1.2,1.0,0.0,1,1.0,0
1034,2018-04-07,Harlequins,London Irish,Twickenham Stoop,Ian Tempest,L,Sat,Apr,2017-18,16.2,26.8,0.0,0.4,2.0,1.0,1.4,0.0,3.2,2.4,2.0,0.0,0,0.0,0
1038,2018-04-08,Exeter,Gloucester,Sandy Park,Thomas Foley,W,Sun,Apr,2017-18,17.4,15.8,0.6,0.4,2.0,1.2,1.4,0.0,1.6,1.2,1.8,0.0,1,1.0,1
1039,2018-04-08,Gloucester,Exeter,Sandy Park,Thomas Foley,L,Sun,Apr,2017-18,23.4,23.4,0.6,0.6,3.4,2.0,0.8,0.0,2.8,2.0,1.8,0.0,0,1.0,1
1041,2018-04-13,Sale,Newcastle,Kingston Park,Craig Maxwell-Keys,L,Fri,Apr,2017-18,31.0,24.6,0.8,0.2,3.8,2.4,2.4,0.0,2.6,2.2,2.4,0.0,0,1.0,0
1040,2018-04-13,Newcastle,Sale,Kingston Park,Craig Maxwell-Keys,W,Fri,Apr,2017-18,23.2,18.2,0.4,0.6,2.4,2.0,2.4,0.0,2.6,1.4,0.8,0.0,1,0.0,1
1042,2018-04-14,Gloucester,Harlequins,Kingsholm,Luke Pearce,W,Sat,Apr,2017-18,20.6,29.2,0.6,0.6,3.0,1.6,0.8,0.0,3.6,2.6,2.0,0.0,1,0.0,0
1046,2018-04-14,Wasps,Worcester,Ricoh Arena,Ian Tempest,W,Sat,Apr,2017-18,20.8,18.4,0.4,0.4,2.4,2.0,1.6,0.0,2.2,1.0,1.8,0.0,1,0.0,1
1043,2018-04-14,Harlequins,Gloucester,Kingsholm,Luke Pearce,L,Sat,Apr,2017-18,12.8,25.0,0.0,0.4,1.6,0.6,1.2,0.0,2.8,2.2,2.2,0.0,0,0.0,0
1044,2018-04-14,Leicester,Northampton,Welford Road,Matthew Carley,L,Sat,Apr,2017-18,29.0,15.4,0.6,0.2,3.6,2.8,1.8,0.0,1.8,0.8,1.6,0.0,0,1.0,0
1047,2018-04-14,Worcester,Wasps,Ricoh Arena,Ian Tempest,L,Sat,Apr,2017-18,18.2,28.4,0.0,0.4,2.0,1.4,1.8,0.0,3.4,2.4,2.2,0.0,0,1.0,0
1045,2018-04-14,Northampton,Leicester,Welford Road,Matthew Carley,W,Sat,Apr,2017-18,23.0,34.0,0.4,0.6,2.6,2.0,1.8,0.2,4.0,3.2,2.4,0.0,1,0.0,1
1051,2018-04-15,Bath,Saracens,Allianz Park,Karl Dickson,L,Sun,Apr,2017-18,17.4,27.0,0.2,0.6,1.8,1.2,2.0,0.0,3.2,2.2,2.2,0.0,0,0.0,1
1049,2018-04-15,Exeter,London Irish,Madejski Stadium,JP Doyle,W,Sun,Apr,2017-18,25.6,16.6,0.6,0.4,3.0,2.2,1.8,0.0,1.8,1.4,1.6,0.0,1,1.0,1
1050,2018-04-15,Saracens,Bath,Allianz Park,Karl Dickson,W,Sun,Apr,2017-18,26.4,15.8,0.2,0.2,3.2,2.2,2.0,0.0,1.6,1.0,1.8,0.0,1,1.0,0
1048,2018-04-15,London Irish,Exeter,Madejski Stadium,JP Doyle,L,Sun,Apr,2017-18,23.8,19.2,0.6,0.2,2.6,1.8,2.4,0.0,2.4,1.8,1.0,0.2,0,1.0,1
1052,2018-04-27,Leicester,Newcastle,Welford Road,Luke Pearce,L,Fri,Apr,2017-18,26.6,17.2,0.8,0.2,3.4,2.4,1.6,0.0,1.8,1.4,1.8,0.0,0,0.0,1
1053,2018-04-27,Newcastle,Leicester,Welford Road,Luke Pearce,W,Fri,Apr,2017-18,24.4,21.8,0.4,0.8,2.6,1.8,2.6,0.0,2.8,1.8,1.4,0.0,1,1.0,0
1057,2018-04-28,Bath,Gloucester,Kingsholm,Wayne Barnes,W,Sat,Apr,2017-18,16.2,29.4,0.2,0.6,1.4,1.0,2.4,0.0,3.6,2.4,2.2,0.0,1,0.0,1
1059,2018-04-28,Harlequins,Worcester,Sixways,Craig Maxwell-Keys,L,Sat,Apr,2017-18,11.0,25.8,0.0,0.6,1.0,0.6,1.6,0.0,3.0,2.4,2.0,0.0,0,0.0,0
1056,2018-04-28,Gloucester,Bath,Kingsholm,Wayne Barnes,L,Sat,Apr,2017-18,25.0,26.0,0.8,0.6,3.4,2.2,1.2,0.0,3.0,2.2,2.2,0.0,0,1.0,0
1055,2018-04-28,Sale,Exeter,Sandy Park,Karl Dickson,L,Sat,Apr,2017-18,36.4,29.0,1.0,0.4,4.4,3.0,2.8,0.0,3.4,2.4,2.4,0.0,0,0.0,1
1054,2018-04-28,Exeter,Sale,Sandy Park,Karl Dickson,W,Sat,Apr,2017-18,33.2,15.0,0.6,0.4,4.0,3.2,2.0,0.0,1.8,1.2,1.2,0.0,1,1.0,0
1058,2018-04-28,Worcester,Harlequins,Sixways,Craig Maxwell-Keys,W,Sat,Apr,2017-18,16.2,31.4,0.0,0.6,1.8,1.2,1.6,0.0,3.8,2.6,2.4,0.0,1,0.0,0
1061,2018-04-29,Saracens,London Irish,Madejski Stadium,Ian Tempest,W,Sun,Apr,2017-18,32.0,16.4,0.4,0.2,4.2,2.8,1.8,0.0,1.6,1.0,2.0,0.0,1,1.0,0
1063,2018-04-29,Northampton,Wasps,Ricoh Arena,Matthew Carley,L,Sun,Apr,2017-18,23.4,34.8,0.4,0.8,2.6,2.2,2.0,0.0,4.0,3.0,2.8,0.0,0,1.0,1
1062,2018-04-29,Wasps,Northampton,Ricoh Arena,Matthew Carley,W,Sun,Apr,2017-18,24.2,20.0,0.6,0.2,3.0,2.2,1.6,0.0,2.4,1.0,2.0,0.0,1,1.0,1
1060,2018-04-29,London Irish,Saracens,Madejski Stadium,Ian Tempest,L,Sun,Apr,2017-18,21.4,23.2,0.6,0.4,2.4,1.4,2.2,0.0,3.0,2.6,1.0,0.0,0,0.0,1
1066,2018-05-05,Harlequins,Exeter,Twickenham Stoop,Christophe Ridley,L,Sat,May,2017-18,11.6,29.0,0.0,0.6,1.0,0.6,1.8,0.0,3.6,2.2,2.2,0.0,0,0.0,1
1070,2018-05-05,Northampton,Worcester,Franklin's Gardens,Luke Pearce,W,Sat,May,2017-18,23.2,35.8,0.6,0.8,2.8,2.2,1.6,0.0,4.0,2.8,3.4,0.0,1,0.0,1
1074,2018-05-05,Saracens,Gloucester,Allianz Park,Craig Maxwell-Keys,W,Sat,May,2017-18,38.2,13.6,0.6,0.0,5.2,3.4,1.8,0.0,1.2,0.6,2.0,0.0,1,1.0,0
1067,2018-05-05,Exeter,Harlequins,Twickenham Stoop,Christophe Ridley,W,Sat,May,2017-18,33.8,12.8,0.6,0.2,4.0,3.4,2.2,0.0,1.8,1.0,0.6,0.0,1,1.0,0
1072,2018-05-05,Sale,Leicester,AJ Bell Stadium,Wayne Barnes,L,Sat,May,2017-18,33.8,29.2,0.8,0.6,4.4,3.2,1.8,0.0,3.6,2.6,2.0,0.0,0,0.0,0
1064,2018-05-05,Bath,London Irish,Recreation Ground,Matthew Carley,W,Sat,May,2017-18,18.2,27.0,0.4,0.4,2.0,1.4,1.8,0.0,3.4,2.6,1.6,0.0,1,1.0,0
1065,2018-05-05,London Irish,Bath,Recreation Ground,Matthew Carley,L,Sat,May,2017-18,19.8,31.6,0.6,0.6,2.6,1.6,1.2,0.0,4.4,3.6,0.8,0.0,0,0.0,1
1068,2018-05-05,Newcastle,Wasps,Kingston Park,Ian Tempest,L,Sat,May,2017-18,23.8,24.4,0.2,1.0,2.4,1.4,3.0,0.0,3.0,2.0,1.8,0.0,0,1.0,1
1069,2018-05-05,Wasps,Newcastle,Kingston Park,Ian Tempest,W,Sat,May,2017-18,26.4,20.8,0.8,0.6,3.2,2.2,2.0,0.0,2.6,1.2,1.8,0.0,1,1.0,1
1071,2018-05-05,Worcester,Northampton,Franklin's Gardens,Luke Pearce,L,Sat,May,2017-18,23.2,29.6,0.2,0.6,3.2,1.8,1.2,0.0,3.8,2.6,1.8,0.0,0,1.0,0
1073,2018-05-05,Leicester,Sale,AJ Bell Stadium,Wayne Barnes,W,Sat,May,2017-18,25.6,18.2,0.8,0.2,3.0,2.0,2.2,0.0,2.0,1.4,1.8,0.0,1,0.0,0
1075,2018-05-05,Gloucester,Saracens,Allianz Park,Craig Maxwell-Keys,L,Sat,May,2017-18,24.0,29.6,0.8,0.8,3.2,2.2,1.2,0.0,3.6,2.8,2.0,0.0,0,0.0,1
1076,2018-05-19,Saracens,Wasps,Allianz Park,JP Doyle,W,Sat,May,2017-18,48.2,11.2,0.8,0.0,6.6,4.4,2.0,0.0,1.2,0.8,1.2,0.0,1,1.0,1
1078,2018-05-19,Exeter,Newcastle,Sandy Park,Matthew Carley,W,Sat,May,2017-18,37.2,13.8,0.8,0.2,4.8,4.2,1.6,0.0,1.8,1.2,0.8,0.0,1,1.0,0
1079,2018-05-19,Newcastle,Exeter,Sandy Park,Matthew Carley,L,Sat,May,2017-18,24.0,28.2,0.2,0.8,2.6,1.6,2.6,0.0,3.4,2.6,2.0,0.0,0,0.0,1
1077,2018-05-19,Wasps,Saracens,Allianz Park,JP Doyle,L,Sat,May,2017-18,29.4,22.0,1.0,0.6,3.8,2.2,2.0,0.0,2.8,1.6,1.6,0.0,0,1.0,1
1081,2018-05-26,Saracens,Exeter,"Twickenham Stadium, London",Wayne Barnes,W,Sat,May,2017-18,54.8,15.6,0.8,0.0,7.4,5.4,2.2,0.0,2.0,1.6,0.8,0.0,1,1.0,1
1080,2018-05-26,Exeter,Saracens,"Twickenham Stadium, London",Wayne Barnes,L,Sat,May,2017-18,40.4,11.2,0.8,0.0,5.0,4.4,2.2,0.0,1.6,1.0,0.4,0.0,0,1.0,1
